,ticker,ceo,website,industry_category,industry_group,sec_filings
1859,SPTN,Dennis Eidson,www.spartannash.com,Wholesale,Food Wholesale,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SPTN&owner=exclude&action=getcompany
1860,SPWR,Thomas H. Werner,www.sunpowercorp.com,Electronics,Semiconductor - Specialized,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SPWR&owner=exclude&action=getcompany
1861,SPXC,Eugene Joseph Lowe,www.spx.com,Manufacturing,Small Tools & Accessories,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SPXC&owner=exclude&action=getcompany
1862,SQ,Jack Dorsey,www.squareup.com,Internet,Internet Software & Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SQ&owner=exclude&action=getcompany
1863,SR,Suzanne Sitherwood,www.spireenergy.com,Utilities,Gas Utilities,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SR&owner=exclude&action=getcompany
1864,SRC,Thomas H. Nolan,www.spiritrealty.com,Real Estate,REIT - Diversified,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRC&owner=exclude&action=getcompany
1865,SRCE,Christopher J. Murphy,www.1stsource.com,Banking,Regional - Midwest Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRCE&owner=exclude&action=getcompany
1866,SRCI,Lynn A. Peterson,www.srcenergy.com,Energy,Independent Oil & Gas,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRCI&owner=exclude&action=getcompany
1867,SRCL,Charles A. Alutto,www.stericycle.com,Materials & Construction,Waste Management,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRCL&owner=exclude&action=getcompany
1868,SRDX,Gary R. Maharaj,www.surmodics.com,Drugs,Diagnostic Substances,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRDX&owner=exclude&action=getcompany
1869,SRE,Debra L. Reed,www.sempra.com,Utilities,Diversified Utilities,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRE&owner=exclude&action=getcompany
1870,SRG,Benjamin Schall,www.seritage.com,Real Estate,REIT - Diversified,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRG&owner=exclude&action=getcompany
1871,SRI,Jonathan B. DeGaynor,www.stoneridge.com,Automotive,Auto Parts,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRI&owner=exclude&action=getcompany
1872,SRLP,David C. Glendon,www.spragueenergy.com,Energy,Oil & Gas Refining & Marketing,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRLP&owner=exclude&action=getcompany
1873,SRPT,Edward M. Kaye,www.sareptatherapeutics.com,Drugs,Biotechnology,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRPT&owner=exclude&action=getcompany
1874,SSB,Robert R. Hill,www.scbtonline.com,Banking,Regional - Mid-Atlantic Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SSB&owner=exclude&action=getcompany
1875,SSD,Karen Winifred Colonias,www.simpsonmfg.com,Manufacturing,Small Tools & Accessories,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SSD&owner=exclude&action=getcompany
1876,SSNC,William C. Stone,www.ssctech.com,Computer Software & Services,Business Software & Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SSNC&owner=exclude&action=getcompany
1877,SSP,Richard A. Boehne,www.scripps.com,Media,Broadcasting - TV,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SSP&owner=exclude&action=getcompany
1878,SSTK,Jonathan Oringer,www.shutterstock.com,Diversified Services,Business Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SSTK&owner=exclude&action=getcompany
1879,ST,Martha N. Sullivan,www.sensata.com,Electronics,Scientific & Technical Instruments,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ST&owner=exclude&action=getcompany
1880,STAA,Caren L. Mason,www.staar.com,Health Services,Medical Instruments & Supplies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STAA&owner=exclude&action=getcompany
1881,STAG,Benjamin S. Butcher,www.stagindustrial.com,Real Estate,REIT - Industrial,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STAG&owner=exclude&action=getcompany
1882,STAR,Jay Sugarman,www.istar.com,Real Estate,REIT - Diversified,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STAR&owner=exclude&action=getcompany
1883,STAY,Gerardo I. Lopez,www.extendedstayamerica.com,Leisure,Lodging,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STAY&owner=exclude&action=getcompany
1884,STBA,Todd D. Brice,www.stbank.com,Banking,Regional - Northeast Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STBA&owner=exclude&action=getcompany
1885,STC,Matthew W. Morris,www.stewart.com,Insurance,Property & Casualty Insurance,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STC&owner=exclude&action=getcompany
1886,STE,Walter M. Rosebrough,www.steris.com,Health Services,Medical Appliances & Equipment,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STE&owner=exclude&action=getcompany
1887,STFC,Mike LaRocco,www.stateauto.com,Insurance,Property & Casualty Insurance,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STFC&owner=exclude&action=getcompany
1888,STI,Bill Rogers,www.suntrust.com,Banking,Money Center Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STI&owner=exclude&action=getcompany
1889,STKL,David J. Colo,www.sunopta.com,Food & Beverage,Processed & Packaged Goods,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STKL&owner=exclude&action=getcompany
1890,STL,Jack L. Kopnisky,www.sterlingbancorp.com,Banking,Money Center Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STL&owner=exclude&action=getcompany
1891,STLD,Mark D. Millett,www.steeldynamics.com,Metals & Mining,Steel & Iron,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STLD&owner=exclude&action=getcompany
1892,STMP,Kenneth Thomas McBride,www.stamps.com,Computer Software & Services,Application Software,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STMP&owner=exclude&action=getcompany
1893,STOR,Christopher H. Volk,www.storecapital.com,Real Estate,REIT - Diversified,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STOR&owner=exclude&action=getcompany
1894,STRA,Karl McDonnell,www.strayereducation.com,Diversified Services,Education & Training Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STRA&owner=exclude&action=getcompany
1895,STT,Joseph L. Hooley,www.statestreet.com,Financial Services,Asset Management,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STT&owner=exclude&action=getcompany
1896,STWD,Barry Stuart Sternlicht,www.starwoodpropertytrust.com,Real Estate,REIT - Diversified,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STWD&owner=exclude&action=getcompany
1897,STX,Stephen James Luczo,www.seagate.com,Computer Hardware,Data Storage Devices,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STX&owner=exclude&action=getcompany
1898,STZ,Robert S. Sands,www.cbrands.com,Food & Beverage,Beverages - Wineries & Distillers,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STZ&owner=exclude&action=getcompany
1899,SUI,Gary A. Shiffman,www.suncommunities.com,Real Estate,REIT - Residential,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SUI&owner=exclude&action=getcompany
1900,SUM,Thomas W. Hill,summit-materials.com,Materials & Construction,General Building Materials,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SUM&owner=exclude&action=getcompany
1901,SUN,Robert W. Owens,www.sunocolp.com,Energy,Oil & Gas Refining & Marketing,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SUN&owner=exclude&action=getcompany
1902,SUP,Donald J. Stebbins,www.supind.com,Automotive,Auto Parts,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SUP&owner=exclude&action=getcompany
1903,SUPN,Jack A. Khattar,www.supernus.com,Drugs,Drugs - Generic,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SUPN&owner=exclude&action=getcompany
1904,SWK,James M. Loree,www.stanleyblackanddecker.com,Manufacturing,Machine Tools & Accessories,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWK&owner=exclude&action=getcompany
1905,SWKS,Liam K. Griffin,www.skyworksinc.com,Electronics,Semiconductor - Integrated Circuits,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWKS&owner=exclude&action=getcompany
1906,SWM,Fr̩d̩ric P. Villoutreix,www.swmintl.com,Consumer NonDurables,Paper & Paper Products,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWM&owner=exclude&action=getcompany
1907,SWN,William J. Way,www.swn.com,Energy,Independent Oil & Gas,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWN&owner=exclude&action=getcompany
1908,SWX,John P. Hester,www.swgasholdings.com,Utilities,Gas Utilities,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWX&owner=exclude&action=getcompany
1909,SXC,Fritz Henderson,www.suncoke.com,Metals & Mining,Nonmetallic Mineral Mining,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SXC&owner=exclude&action=getcompany
1910,SXCP,Fritz Henderson,www.sxcpartners.com,Metals & Mining,Nonmetallic Mineral Mining,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SXCP&owner=exclude&action=getcompany
1911,SXI,David A. Dunbar,www.standex.com,Manufacturing,Industrial Equipment & Components,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SXI&owner=exclude&action=getcompany
1912,SXT,Paul Manning,www.sensient.com,Chemicals,Specialty Chemicals,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SXT&owner=exclude&action=getcompany
1913,SYBT,David P. Heintzman,www.syb.com,Banking,Regional - Southeast Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYBT&owner=exclude&action=getcompany
1914,SYF,Margaret M. Keane,www.synchronyfinancial.com,Financial Services,Credit Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYF&owner=exclude&action=getcompany
1915,SYK,Kevin A. Lobo,www.stryker.com,Health Services,Medical Appliances & Equipment,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYK&owner=exclude&action=getcompany
1916,SYKE,Charles E. Sykes,www.sykes.com,Computer Software & Services,Information Technology Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYKE&owner=exclude&action=getcompany
1917,SYMC,Gregory S. Clark,www.symantec.com,Computer Software & Services,Security Software & Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYMC&owner=exclude&action=getcompany
1918,SYNA,Richard A. Bergman,www.synaptics.com,Computer Software & Services,Application Software,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYNA&owner=exclude&action=getcompany
1919,SYNH,Alistair Macdonald,http://www.syneoshealth.com,Diversified Services,Research Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYNH&owner=exclude&action=getcompany
1920,SYX,Lawrence P. Reinhold,www.systemax.com,Computer Software & Services,Technical & System Software,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYX&owner=exclude&action=getcompany
1921,SYY,Bill DeLaney,www.sysco.com,Wholesale,Food Wholesale,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYY&owner=exclude&action=getcompany
1922,T,Randall L. Stephenson,www.att.com,Telecommunications,Telecom Services - Domestic,https://www.sec.gov/cgi-bin/browse-edgar?CIK=T&owner=exclude&action=getcompany
1923,TAP,Mark R. Hunter,www.molsoncoors.com,Food & Beverage,Beverages - Brewers,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TAP&owner=exclude&action=getcompany
1924,TAST,Daniel T. Accordino,www.carrols.com,Leisure,Restaurants,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TAST&owner=exclude&action=getcompany
1925,TBBK,Damian M. Kozlowski,www.thebancorp.com,Banking,Regional - Mid-Atlantic Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TBBK&owner=exclude&action=getcompany
1926,TBI,Steven C. Cooper,www.trueblueinc.com,Diversified Services,Staffing & Outsourcing Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TBI&owner=exclude&action=getcompany
1927,TBK,Aaron P. Graft,www.triumphbancorp.com,Banking,Regional - Southwest  Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TBK&owner=exclude&action=getcompany
1928,TBPH,Rick E. Winningham,www.theravance.com,Drugs,Biotechnology,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TBPH&owner=exclude&action=getcompany
1929,TCBI,Keith Cargill,www.texascapitalbank.com,Banking,Regional - Southwest  Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TCBI&owner=exclude&action=getcompany
1930,TCBK,Richard P. Smith,www.tcbk.com,Banking,Regional - Pacific Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TCBK&owner=exclude&action=getcompany
1931,TCMD,Gerald R. Mattys,www.tactilesystems.com,Health Services,Medical Instruments & Supplies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TCMD&owner=exclude&action=getcompany
1932,TCO,Robert S. Taubman,www.taubman.com,Real Estate,REIT - Retail,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TCO&owner=exclude&action=getcompany
1933,TCP,Brandon M. Anderson,www.tcpipelineslp.com,Energy,Oil & Gas Pipelines,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TCP&owner=exclude&action=getcompany
1934,TCX,Elliot Noss,www.tucowsinc.com,Internet,Internet Information Providers,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TCX&owner=exclude&action=getcompany
1935,TDC,Victor L. Lund,www.teradata.com,Computer Hardware,Data Storage Devices,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDC&owner=exclude&action=getcompany
1936,TDG,Nick Howley,www.transdigm.com,Aerospace/Defense,Aerospace/Defense Products & Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDG&owner=exclude&action=getcompany
1937,TDOC,Jason N. Gorevic,www.teladoc.com,Computer Software & Services,Healthcare Information Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDOC&owner=exclude&action=getcompany
1938,TDS,LeRoy T. Carlson,www.teldta.com,Telecommunications,Wireless Communications,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDS&owner=exclude&action=getcompany
1939,TDW,Jeffrey M. Platt,www.tdw.com,Energy,Oil & Gas Equipment & Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDW&owner=exclude&action=getcompany
1940,TDY,Robert Mehrabian,www.teledyne.com,Electronics,Scientific & Technical Instruments,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDY&owner=exclude&action=getcompany
1941,TECD,Robert M. Dutkowsky,www.techdata.com,Wholesale,Computers Wholesale,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TECD&owner=exclude&action=getcompany
1942,TECH,Charles R. Kummeth,www.bio-techne.com,Drugs,Biotechnology,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TECH&owner=exclude&action=getcompany
1943,TEL,Terrence R. Curtin,www.teconnectivity.com,Electronics,Diversified Electronics,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TEL&owner=exclude&action=getcompany
1944,TELL,Meg A. Gentle,www.tellurianinc.com,Energy,Oil & Gas Drilling & Exploration,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TELL&owner=exclude&action=getcompany
1945,TEN,Gregg M. Sherrill,www.tenneco.com,Automotive,Auto Parts,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TEN&owner=exclude&action=getcompany
1946,TER,Mark E. Jagiela,www.teradyne.com,Electronics,Semiconductor Equipment & Materials,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TER&owner=exclude&action=getcompany
1947,TERP,Peter Blackmore,www.terraform.com,Utilities,Diversified Utilities,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TERP&owner=exclude&action=getcompany
1948,TEVA,Yitzhak Peterburg,www.tevapharm.com,Drugs,Drug Manufacturers - Other,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TEVA&owner=exclude&action=getcompany
1949,TEX,John L. Garrison,www.terex.com,Manufacturing,Farm & Construction Machinery,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TEX&owner=exclude&action=getcompany
1950,TFSL,Marc A. Stefanski,www.thirdfederal.com,Banking,Regional - Midwest Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TFSL&owner=exclude&action=getcompany
1951,TFX,Benson F. Smith,www.teleflex.com,Health Services,Medical Instruments & Supplies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TFX&owner=exclude&action=getcompany
1952,TG,John D. Gottwald,www.tredegar.com,Consumer NonDurables,Rubber & Plastics,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TG&owner=exclude&action=getcompany
1953,TGE,David G. Dehaemers,www.tallgrassenergy.com,Energy,Oil & Gas Pipelines,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TGE&owner=exclude&action=getcompany
1954,TGI,Daniel Joseph Crowley,www.triumphgroup.com,Aerospace/Defense,Aerospace/Defense Products & Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TGI&owner=exclude&action=getcompany
1955,TGNA,Gracia C. Martore,www.tegna.com,Media,Broadcasting - TV,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TGNA&owner=exclude&action=getcompany
1956,TGT,Brian C. Cornell,www.targetcorp.com,Retail,"Discount, Variety Stores",https://www.sec.gov/cgi-bin/browse-edgar?CIK=TGT&owner=exclude&action=getcompany
1957,THC,Trevor Fetter,www.tenethealth.com,Health Services,Hospitals,https://www.sec.gov/cgi-bin/browse-edgar?CIK=THC&owner=exclude&action=getcompany
1958,THFF,Norman L. Lowery,www.first-online.com,Banking,Regional - Midwest Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=THFF&owner=exclude&action=getcompany
1959,THG,Joseph M. Zubretsky,www.hanover.com,Insurance,Property & Casualty Insurance,https://www.sec.gov/cgi-bin/browse-edgar?CIK=THG&owner=exclude&action=getcompany
1960,THO,Robert W. Martin,www.thorindustries.com,Automotive,Recreational Vehicles,https://www.sec.gov/cgi-bin/browse-edgar?CIK=THO&owner=exclude&action=getcompany
1961,THR,Bruce A. Thames,www.thermon.com,Manufacturing,Diversified Machinery,https://www.sec.gov/cgi-bin/browse-edgar?CIK=THR&owner=exclude&action=getcompany
1962,THRM,Daniel R. Coker,www.gentherm.com,Automotive,Auto Parts,https://www.sec.gov/cgi-bin/browse-edgar?CIK=THRM&owner=exclude&action=getcompany
1963,THS,Sam K. Reed,www.treehousefoods.com,Food & Beverage,Processed & Packaged Goods,https://www.sec.gov/cgi-bin/browse-edgar?CIK=THS&owner=exclude&action=getcompany
1964,TIER,Scott W. Fordham,www.tierreit.com,Real Estate,REIT - Office,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TIER&owner=exclude&action=getcompany
1965,TIF,Michael Joseph Kowalski,www.tiffany.com,Specialty Retail,Jewelry Stores,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TIF&owner=exclude&action=getcompany
1966,TILE,Jay D. Gould,www.interfaceglobal.com,Manufacturing,Textile Industrial,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TILE&owner=exclude&action=getcompany
1967,TISI,Ted W. Owen,www.teamindustrialservices.com,Diversified Services,Business Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TISI&owner=exclude&action=getcompany
1968,TIVO,Thomas Carson,www.tivo.com,Media,CATV Systems,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TIVO&owner=exclude&action=getcompany
1969,TJX,Ernie L. Herrman,www.tjx.com,Retail,Department Stores,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TJX&owner=exclude&action=getcompany
1970,TKR,Richard G. Kyle,www.timken.com,Manufacturing,Machine Tools & Accessories,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TKR&owner=exclude&action=getcompany
1971,TLRD,Douglas Scott Ewert,www.tailoredbrands.com,Retail,Apparel Stores,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TLRD&owner=exclude&action=getcompany
1972,TLYS,Edmond S. Thomas,www.tillys.com,Retail,Apparel Stores,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TLYS&owner=exclude&action=getcompany
1973,TMHC,Sheryl D. Palmer,www.taylormorrison.com,Materials & Construction,Residential Construction,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMHC&owner=exclude&action=getcompany
1974,TMK,Gary L Coleman,www.torchmarkcorp.com,Insurance,Life Insurance,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMK&owner=exclude&action=getcompany
1975,TMO,Marc N. Casper,www.thermofisher.com,Health Services,Medical Laboratories & Research,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMO&owner=exclude&action=getcompany
1976,TMP,Stephen S. Romaine,www.tompkinsfinancial.com,Banking,Regional - Northeast Banks,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMP&owner=exclude&action=getcompany
1977,TMST,Tim Timken,www.timkensteel.com,Metals & Mining,Steel & Iron,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMST&owner=exclude&action=getcompany
1978,TMUS,John J. Legere,www.t-mobile.com,Telecommunications,Wireless Communications,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMUS&owner=exclude&action=getcompany
1979,TNC,H. Chris Killingstad,www.tennantco.com,Manufacturing,Diversified Machinery,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TNC&owner=exclude&action=getcompany
