,ticker,fund_aum,asset_class,focus,development_level,region,is_levered,options_available
659,VCLT,2123222687.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,1.0
660,VGSH,2154660730.0,Fixed Income,Broad Market,Developed Markets,North America,0.0,0.0
661,VGIT,1693352089.0,Fixed Income,Broad Market,Developed Markets,North America,0.0,0.0
662,VMBS,5189568309.0,Fixed Income,Agency MBS,Developed Markets,North America,0.0,0.0
663,VCIT,18190874968.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,1.0
664,VCSH,20990838962.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
665,MUNI,270384000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,1.0
666,CHIQ,301811789.0,Equity,Consumer Discretionary,Emerging Markets,Asia-Pacific,0.0,1.0
667,CHII,2810759.0,Equity,Industrials,Emerging Markets,Asia-Pacific,0.0,0.0
668,YINN,228000309.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,1.0,1.0
669,LBJ,10745204.0,Equity,Broad Equity,Emerging Markets,Latin America,1.0,1.0
670,YANG,53822639.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,1.0,1.0
671,ILTB,222487500.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
672,IGLB,0.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,1.0
673,CQQQ,337272000.0,Equity,Technology,Emerging Markets,Asia-Pacific,0.0,0.0
674,CHIX,53106673.0,Equity,Financials,Emerging Markets,Asia-Pacific,0.0,1.0
675,SCHG,6294985000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
676,SCHV,4479706500.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
677,CHIE,1912143.0,Equity,Energy,Emerging Markets,Asia-Pacific,0.0,0.0
678,SPSB,4128904000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
679,HEDJ,6252630000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
680,PALL,240960000.0,Commodities,Palladium,Blended Development,Global,0.0,0.0
681,PPLT,459225000.0,Commodities,Platinum,Blended Development,Global,0.0,0.0
682,CHIM,4417465.0,Equity,Basic Materials,Emerging Markets,Asia-Pacific,0.0,0.0
683,SCHE,4809182000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
684,SCHC,1981396000.0,Equity,Small Cap,Developed Markets,Developed Markets,0.0,1.0
685,UST,44616500.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
686,UBT,26598750.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
687,EUFN,2085866500.0,Equity,Financials,Developed Markets,Europe,0.0,1.0
688,SMMU,67496800.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
689,URTY,181526000.0,Equity,Small Cap,Developed Markets,North America,1.0,1.0
690,TQQQ,1613952000.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
691,UMDD,43207125.0,Equity,Mid Cap,Developed Markets,North America,1.0,1.0
692,SMDD,1723246.0,Equity,Mid Cap,Developed Markets,North America,1.0,0.0
693,SDOW,135933394.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
694,SRTY,42600181.0,Equity,Small Cap,Developed Markets,North America,1.0,1.0
695,UDOW,752420000.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
696,SQQQ,331315134.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
697,EGPT,64556710.0,Equity,Broad Equity,Emerging Markets,Middle East & Africa,0.0,0.0
698,PCEF,704829000.0,Multi Asset,Target Outcome,Blended Development,Global,0.0,1.0
699,INDL,90806874.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,1.0,1.0
700,SOXS,31847224.0,Equity,Technology,Developed Markets,North America,1.0,1.0
701,SOXL,1017625651.0,Equity,Technology,Developed Markets,North America,1.0,1.0
702,FTAG,6384484.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
703,FTRI,8910745.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
704,REK,10979360.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
705,SBM,1720000.0,Equity,Basic Materials,Developed Markets,North America,0.0,0.0
706,YXI,5958000.0,Equity,Large Cap,Emerging Markets,Asia-Pacific,0.0,1.0
707,MLPI,1693165650.0,Equity,Energy,Developed Markets,North America,0.0,1.0
708,BIB,452250000.0,Equity,Health Care,Developed Markets,North America,1.0,1.0
709,BIS,24790218.0,Equity,Health Care,Developed Markets,North America,1.0,1.0
710,PSCD,79144035.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,0.0
711,PSCC,54350010.0,Equity,Consumer Staples,Developed Markets,North America,0.0,0.0
712,PSCE,59385500.0,Equity,Energy,Developed Markets,North America,0.0,0.0
713,PSCF,238874000.0,Equity,Financials,Developed Markets,North America,0.0,0.0
714,PSCH,561680000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
715,PSCI,120697500.0,Equity,Industrials,Developed Markets,North America,0.0,0.0
716,PSCM,33622500.0,Equity,Basic Materials,Developed Markets,North America,0.0,0.0
717,PSCT,436917000.0,Equity,Technology,Developed Markets,North America,0.0,0.0
718,PSCU,51077430.0,Equity,Utilities,Developed Markets,North America,0.0,0.0
719,BICK,216132052.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,0.0
720,COPX,71629551.0,Equity,Basic Materials,Blended Development,Global,0.0,0.0
721,SIL,334406894.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
722,UBR,15071279.0,Equity,Broad Equity,Emerging Markets,Latin America,1.0,0.0
723,UPV,10957120.0,Equity,Broad Equity,Developed Markets,Europe,1.0,0.0
724,EUSA,169774500.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
725,EIRL,64008000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
726,EIDO,445116000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
727,EPOL,314113500.0,Equity,Broad Equity,Emerging Markets,Europe,0.0,1.0
728,BNO,105648000.0,Commodities,Crude Oil,Blended Development,Global,0.0,1.0
729,PICB,141426000.0,Fixed Income,Investment Grade,Developed Markets,Developed Markets,0.0,0.0
730,CORN,66925314.0,Commodities,Corn,Blended Development,Global,0.0,1.0
731,SEA,99168000.0,Equity,Theme,Blended Development,Global,0.0,1.0
732,SCIN,22159881.0,Equity,Small Cap,Emerging Markets,Asia-Pacific,0.0,0.0
733,MLPG,9839280.0,Equity,Energy,Developed Markets,North America,0.0,0.0
734,RETL,31018573.0,Equity,Consumer Discretionary,Developed Markets,North America,1.0,1.0
735,GASL,35570401.0,Equity,Energy,Developed Markets,North America,1.0,1.0
736,AADR,234311000.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,0.0
737,LIT,989723427.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
738,EMLC,4926834000.0,Fixed Income,Broad Sovereign,Emerging Markets,Emerging Markets,0.0,1.0
739,SCHR,1362295000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
740,SCHO,2348670000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
741,SCHP,3363984000.0,Fixed Income,TIPS,Developed Markets,North America,0.0,1.0
742,DLBS,20987284.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
743,DTUL,3917623.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
744,DTUS,10312113.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
745,DTYL,4995748.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
746,DTYS,67036872.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
747,FLAT,3005228.0,Fixed Income,Spreads,Developed Markets,North America,0.0,0.0
748,STPP,4028199.0,Fixed Income,Spreads,Developed Markets,North America,0.0,0.0
749,USCI,600526000.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
750,ELD,170300000.0,Fixed Income,Broad Debt,Emerging Markets,Emerging Markets,0.0,1.0
751,INCO,130922437.0,Equity,Consumer Discretionary,Emerging Markets,Asia-Pacific,0.0,0.0
752,INXX,40070437.0,Equity,Theme,Emerging Markets,Asia-Pacific,0.0,0.0
753,SCIF,196357584.0,Equity,Small Cap,Emerging Markets,Asia-Pacific,0.0,1.0
754,AMLP,10099506849.0,Equity,Energy,Developed Markets,North America,0.0,1.0
755,VQT,40125793.0,Multi Asset,Long/Short,Developed Markets,North America,0.0,0.0
756,ENZL,135052500.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
757,VOO,96565598888.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
758,VIOO,908851250.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
759,VOOV,860065500.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
760,VOOG,2247446250.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
761,IVOO,920044000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
762,IVOG,1115331000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
763,IVOV,719594685.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
764,VIOG,391860000.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
765,VIOV,315483750.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
766,GNR,1504457500.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
767,ECON,660841794.0,Equity,Consumer Discretionary,Emerging Markets,Emerging Markets,0.0,1.0
768,CORP,890841600.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
769,VONE,942825250.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
770,VTWO,1493251500.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
771,VONV,1403312750.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
772,VTHR,389948500.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
773,VONG,1886123870.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
774,VTWV,204653750.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
775,VTWG,282051000.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
776,ECNS,20700000.0,Equity,Small Cap,Emerging Markets,Asia-Pacific,0.0,1.0
777,EPHE,132414000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,0.0
778,EWZS,51524000.0,Equity,Small Cap,Emerging Markets,Latin America,0.0,0.0
779,PEK,52390395.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
780,GLTR,350640000.0,Commodities,Broad Precious Metals,Blended Development,Global,0.0,0.0
781,REMX,164244727.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
782,VNQI,5709061216.0,Real Estate,Real Estate,Blended Development,Global Ex-U.S.,0.0,1.0
783,GOEX,37045052.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
784,URA,355670674.0,Equity,Energy,Blended Development,Global,0.0,1.0
785,ERUS,578592000.0,Equity,Broad Equity,Emerging Markets,Europe,0.0,1.0
786,NORW,176743743.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
787,TVIX,1567392676.0,Multi Asset,Volatility,Developed Markets,North America,1.0,0.0
788,VIIX,4893355.0,Multi Asset,Volatility,Developed Markets,North America,0.0,1.0
789,ZIV,137374440.0,Multi Asset,Volatility,Developed Markets,North America,0.0,0.0
790,HYLD,164249500.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
791,STIP,1750984250.0,Fixed Income,TIPS,Developed Markets,North America,0.0,0.0
792,KBWP,73449350.0,Equity,Financials,Developed Markets,North America,0.0,0.0
793,KBWD,313682500.0,Equity,Financials,Developed Markets,North America,0.0,0.0
794,KBWY,385654500.0,Real Estate,Real Estate,Developed Markets,North America,0.0,0.0
795,RALS,11812938.0,Equity,Long/Short,Developed Markets,North America,0.0,0.0
796,EWMC,112985400.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
797,EWSC,33739970.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
798,EWEM,12732000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,0.0
799,DUST,464615858.0,Equity,Basic Materials,Blended Development,Global,1.0,1.0
800,NUGT,633102178.0,Equity,Basic Materials,Blended Development,Global,1.0,1.0
801,VIXM,16212628.0,Multi Asset,Volatility,Developed Markets,North America,0.0,1.0
802,VIXY,58798684.0,Multi Asset,Volatility,Developed Markets,North America,0.0,1.0
803,WTMF,170478000.0,Multi Asset,Long/Short,Blended Development,Global,0.0,0.0
804,SCHH,4320090000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
805,SCHM,4810659000.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
806,HDGE,130300750.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
807,XHE,305970000.0,Equity,Health Care,Developed Markets,North America,0.0,0.0
808,XTN,244769000.0,Equity,Industrials,Developed Markets,North America,0.0,0.0
809,XTL,148627635.0,Equity,Telecommunications,Developed Markets,North America,0.0,0.0
810,VXUS,11037901659.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,1.0
811,ASEA,19350412.0,Equity,Broad Equity,Blended Development,Asia-Pacific,0.0,0.0
812,FONE,14850099.0,Equity,Technology,Blended Development,Global,0.0,0.0
813,EBND,688797000.0,Fixed Income,Broad Sovereign,Emerging Markets,Emerging Markets,0.0,1.0
814,EDIV,442025500.0,Equity,High Dividend Yield,Emerging Markets,Emerging Markets,0.0,1.0
815,ARGT,154702435.0,Equity,Broad Equity,Frontier Markets,Latin America,0.0,1.0
816,BKLN,8259513999.999998,Fixed Income,Loans,Developed Markets,North America,0.0,1.0
817,MLPY,6422081.0,Equity,Energy,Developed Markets,North America,0.0,0.0
818,SJB,135858000.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
819,CROP,11144000.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
820,SAGG,3213612.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,0.0
821,TYNS,1452259.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
822,TYBS,5321771.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
823,MCHI,3151104000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
824,HDV,6537262000.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
825,TBX,45104163.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
826,CBND,18492000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
827,UJB,3338500.0,Fixed Income,High Yield,Developed Markets,North America,1.0,0.0
828,HYMB,512239000.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
829,RSXJ,38398669.0,Equity,Small Cap,Emerging Markets,Europe,0.0,0.0
830,FPA,54654312.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,0.0
831,FBZ,6675262.0,Equity,Broad Equity,Emerging Markets,Latin America,0.0,0.0
832,FCA,9597055.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
833,FDT,1214810880.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,0.0
834,FEM,608229050.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
835,FEP,864857578.0,Equity,Broad Equity,Blended Development,Europe,0.0,0.0
836,FJP,162706614.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,0.0
837,FLN,23738037.0,Equity,Broad Equity,Emerging Markets,Latin America,0.0,0.0
838,FKO,2545891.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,0.0
839,FNY,170903092.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
840,FNK,50118824.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
841,FYC,226156604.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
842,FYT,70511838.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
843,BCM,56076047.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
844,OLEM,3771889.0,Commodities,Crude Oil,Blended Development,Global,0.0,0.0
845,FLTR,377268000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
846,BDCS,87072273.0,Equity,Financials,Developed Markets,North America,0.0,0.0
847,SPHB,485887000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
848,SPLV,7365540000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
849,CARZ,18625074.0,Equity,Industrials,Blended Development,Global,0.0,0.0
850,FMK,20399574.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
851,EMAG,14139090.0,Fixed Income,Broad Debt,Emerging Markets,Emerging Markets,0.0,0.0
852,BDCL,245803350.0,Equity,Financials,Developed Markets,North America,1.0,0.0
853,RUSS,20121980.0,Equity,Broad Equity,Emerging Markets,Europe,1.0,1.0
854,RUSL,154781801.0,Equity,Broad Equity,Emerging Markets,Europe,1.0,1.0
855,SOIL,15767609.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
856,SDIV,935572146.0,Equity,High Dividend Yield,Blended Development,Global,0.0,1.0
857,DBEM,210046464.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,0.0
858,DBGR,35142413.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
859,DBEF,6242650776.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
860,DBJP,1274295152.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
861,FLOT,9122376000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
862,ROOF,87584000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,0.0
863,CURE,244800522.0,Equity,Health Care,Developed Markets,North America,1.0,1.0
864,HYS,1643665500.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
865,PXLG,235248000.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
866,PXLV,112404000.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
867,FWDB,18464228.0,Fixed Income,Broad Debt,Blended Development,Global,0.0,0.0
868,SKYY,1591887613.0,Equity,Technology,Blended Development,Global,0.0,1.0
869,DFVL,4585248.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
870,DFVS,1353240.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
871,XMPT,93594000.0,Fixed Income,Broad Municipals,Developed Markets,North America,1.0,0.0
872,HDG,37601355.0,Multi Asset,Global Macro,Blended Development,Global,0.0,0.0
873,SCHZ,5018000000.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,0.0
874,HILO,10282339.0,Equity,High Dividend Yield,Emerging Markets,Emerging Markets,0.0,0.0
875,EEMS,296055000.0,Equity,Small Cap,Emerging Markets,Emerging Markets,0.0,0.0
876,MORT,138968000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,0.0
877,XVZ,13329428.0,Multi Asset,Volatility,Developed Markets,North America,0.0,0.0
878,MOM,8587145.0,Equity,Long/Short,Developed Markets,North America,0.0,0.0
879,SIZ,2005010.0,Equity,Long/Short,Developed Markets,North America,0.0,0.0
880,CHEP,1147505.0,Equity,Long/Short,Developed Markets,North America,0.0,0.0
881,BTAL,9013500.0,Equity,Long/Short,Developed Markets,North America,0.0,0.0
882,PFIG,112153860.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
883,TILT,1308001210.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
884,GUNR,5570361534.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
885,TDTT,2104739220.0,Fixed Income,TIPS,Developed Markets,North America,0.0,0.0
886,TDTF,903496524.0,Fixed Income,TIPS,Developed Markets,North America,0.0,0.0
887,WEAT,66659401.0,Commodities,Wheat,Blended Development,Global,0.0,1.0
888,SOYB,14175063.0,Commodities,Soybeans,Blended Development,Global,0.0,1.0
889,CANE,9018027.0,Commodities,Sugar,Blended Development,Global,0.0,0.0
890,XSW,76925000.0,Equity,Technology,Developed Markets,North America,0.0,0.0
891,XHS,105901460.0,Equity,Health Care,Developed Markets,North America,0.0,0.0
892,XAR,1477882500.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
893,FXCH,7150000.0,Currency,Chinese Renminbi,Emerging Markets,Asia-Pacific,0.0,0.0
894,SVXY,2791646000.0,Multi Asset,Volatility,Developed Markets,North America,0.0,1.0
895,UVXY,910456903.0,Multi Asset,Volatility,Developed Markets,North America,1.0,1.0
896,BOIL,34848554.0,Commodities,Natural Gas,Blended Development,Global,1.0,1.0
897,KOLD,4394086.0,Commodities,Natural Gas,Blended Development,Global,1.0,1.0
898,DGLD,21597620.0,Commodities,Gold,Blended Development,Global,1.0,0.0
899,DSLV,41069929.0,Commodities,Silver,Blended Development,Global,1.0,0.0
900,UGLD,83838163.0,Commodities,Gold,Blended Development,Global,1.0,0.0
901,USLV,166604326.0,Commodities,Silver,Blended Development,Global,1.0,0.0
902,LEMB,368940000.0,Fixed Income,Broad Sovereign,Emerging Markets,Emerging Markets,0.0,1.0
903,USMV,15515938000.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
904,EFAV,8705939000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
905,ACWV,3589550000.0,Equity,Broad Equity,Blended Development,Global,0.0,1.0
906,EEMV,4522210000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
907,SCHD,8453954000.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
908,KBWB,1184611500.0,Equity,Financials,Developed Markets,North America,0.0,1.0
909,KBWR,174732975.0,Equity,Financials,Developed Markets,North America,0.0,0.0
910,SOCL,186269063.0,Equity,Technology,Blended Development,Global,0.0,1.0
911,CPER,9741050.0,Commodities,Copper,Blended Development,Global,0.0,0.0
912,IPFF,86485000.0,Equity,Preferred Stock,Developed Markets,Developed Markets,0.0,1.0
913,SPTS,341388000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
914,FLRN,2684016000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
915,GREK,375016575.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
916,KNOW,236299421.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
917,BBH,486443500.0,Equity,Health Care,Developed Markets,Global,0.0,1.0
918,OIH,1609354834.0,Equity,Energy,Developed Markets,Global,0.0,1.0
919,PPH,281060239.0,Equity,Health Care,Developed Markets,Global,0.0,1.0
920,RTH,79635376.0,Equity,Consumer Discretionary,Developed Markets,Global,0.0,1.0
921,SMH,1366813974.0,Equity,Technology,Developed Markets,Global,0.0,1.0
922,URTH,561993000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
923,RINF,8865060.0,Fixed Income,Spreads,Developed Markets,North America,0.0,0.0
924,ENOR,43620150.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
925,EDEN,49236750.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
926,EFNL,46233000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
927,EWGS,64367520.0,Equity,Small Cap,Developed Markets,Europe,0.0,0.0
928,EWUS,21040000.0,Equity,Small Cap,Developed Markets,Europe,0.0,0.0
929,EELV,655820000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,0.0
930,IDLV,590422000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,0.0
931,RING,242923500.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
932,PICK,585000000.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
933,FILL,38053440.0,Equity,Energy,Blended Development,Global,0.0,0.0
934,VEGI,32571000.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
935,SLVP,51925000.0,Equity,Basic Materials,Blended Development,Global,0.0,0.0
936,INDA,4989229000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
937,DGAZ,167436550.0,Commodities,Natural Gas,Blended Development,Global,1.0,0.0
938,UGAZ,420246630.0,Commodities,Natural Gas,Blended Development,Global,1.0,0.0
939,SMIN,242991000.0,Equity,Small Cap,Emerging Markets,Asia-Pacific,0.0,0.0
940,EEMA,542000000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,0.0
941,QLTA,125725000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
942,CMBS,248208000.0,Fixed Income,Asset-backed,Developed Markets,North America,0.0,0.0
943,GOVT,5455164000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
944,GNMA,112949460.0,Fixed Income,Agency MBS,Developed Markets,North America,0.0,0.0
945,FRAK,84447000.0,Equity,Energy,Blended Development,Global,0.0,1.0
946,FAUS,1612064.0,Equity,Broad Equity,Blended Development,Asia-Pacific,0.0,0.0
947,FKU,17305637.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
948,NFTY,1733314.0,Equity,Large Cap,Emerging Markets,Asia-Pacific,0.0,0.0
949,FHK,3619072.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,0.0
950,FSZ,253183103.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
951,FGM,251515835.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
952,FCAN,6375051.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
953,FDTS,14560083.0,Equity,Small Cap,Developed Markets,Developed Markets,0.0,0.0
954,FEMS,294408772.0,Equity,Small Cap,Emerging Markets,Emerging Markets,0.0,0.0
955,DVYA,38107710.0,Equity,High Dividend Yield,Blended Development,Asia-Pacific,0.0,0.0
956,DVYE,433384000.0,Equity,High Dividend Yield,Emerging Markets,Emerging Markets,0.0,0.0
957,EEMO,29664000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,0.0
958,IDMO,2686000.0,Equity,Broad Equity,Developed Markets,Global Ex-U.S.,0.0,0.0
959,ACIM,105625000.0,Equity,Broad Equity,Blended Development,Global,0.0,0.0
960,BOND,2115770800.0,Fixed Income,Broad Debt,Blended Development,Global,0.0,1.0
961,EMCB,48377000.0,Fixed Income,Broad Market,Emerging Markets,Emerging Markets,0.0,0.0
962,YMLP,54953479.0,Equity,Energy,Developed Markets,North America,0.0,1.0
963,SJNK,3702785000.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
964,QQQE,170136095.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
965,TTT,101137799.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
966,BSCJ,1071918000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
967,BSCK,1127763000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
968,TAGS,1505928.0,Commodities,Broad Agriculture,Blended Development,Global,0.0,0.0
969,IHY,166056000.0,Fixed Income,High Yield,Blended Development,Global Ex-U.S.,0.0,1.0
970,HYXU,106520000.0,Fixed Income,High Yield,Developed Markets,Developed Markets,0.0,0.0
971,EMHY,533686500.0,Fixed Income,High Yield,Emerging Markets,Emerging Markets,0.0,0.0
972,GHYG,243279120.0,Fixed Income,High Yield,Developed Markets,Developed Markets,0.0,0.0
973,IYLD,326745000.0,Multi Asset,Target Outcome,Blended Development,Global,0.0,0.0
974,ANGL,1215100000.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
975,CEMB,86310000.0,Fixed Income,Broad Market,Emerging Markets,Emerging Markets,0.0,0.0
976,MLPA,894359787.0,Equity,Energy,Developed Markets,North America,0.0,1.0
977,MOAT,1546079000.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,1.0
978,RLY,139177500.0,Multi Asset,Global Macro,Blended Development,Global,0.0,0.0
979,INKM,95950520.0,Multi Asset,Target Outcome,Blended Development,Global,0.0,0.0
