,0,1
1312,BBBY,M
1313,BBBY,TCS
1314,BBBY,GSY
1315,BBBY,RH
1316,BBBY,SPY
1317,BBT,SPY
1318,BBX,SIEB
1319,BBX,VAC
1320,BBX,FPAY
1321,BBX,SPY
1322,BBY,AMZN
1323,BBY,AAPL
1324,BBY,CONN
1325,BBY,SNE
1326,BBY,GME
1327,BBY,AAN
1328,BBY,VOXX
1329,BBY,SPY
1330,BC,TWIN
1331,BC,BGG
1332,BC,BWL.A
1333,BC,MPX
1334,BC,MBUU
1335,BC,SPY
1336,BCC,JCTCF
1337,BCC,UFPI
1338,BCC,LPX
1339,BCC,LL
1340,BCC,HBP
1341,BCC,BMCH
1342,BCC,BXC
1343,BCC,SPY
1344,BCEI,APC
1345,BCEI,NOG
1346,BCEI,CLR
1347,BCEI,OAS
1348,BCEI,PDCE
1349,BCEI,WLL
1350,BCEI,SPY
1351,BCO,ASCMA
1352,BCO,DBD
1353,BCO,JCI
1354,BCO,SPY
1355,BCOR,SPY
1356,BCPC,IPHS
1357,BCPC,CDXS
1358,BCPC,EMN
1359,BCPC,IFF
1360,BCPC,MMM
1361,BCPC,KHC
1362,BCPC,SPY
1363,BCRX,XLV
1364,BCRX,SPY
1365,BDC,XLK
1366,BDC,SPY
1367,BDGE,FISI
1368,BDGE,AROW
1369,BDGE,FLIC
1370,BDGE,NBTB
1371,BDGE,CBU
1372,BDGE,FNB
1373,BDGE,EVBN
1374,BDGE,SPY
1375,BDN,VNO
1376,BDN,HIW
1377,BDN,CLI
1378,BDN,OFC
1379,BDN,LXP
1380,BDN,FSP
1381,BDN,SPY
1382,BDX,HOLX
1383,BDX,HBIO
1384,BDX,ISRG
1385,BDX,RMD
1386,BDX,BAX
1387,BDX,BIO
1388,BDX,TFX
1389,BDX,TMO
1390,BDX,VAR
1391,BDX,XRAY
1392,BDX,XLV
1393,BDX,SPY
1394,BEAT,XLV
1395,BEAT,SPY
1396,BECN,BLDR
1397,BECN,POOL
1398,BECN,BCC
1399,BECN,HBP
1400,BECN,BXC
1401,BECN,SPY
1402,BEN,AMG
1403,BEN,FII
1404,BEN,BLK
1405,BEN,SPY
1406,BERY,SLGN
1407,BERY,CTIB
1408,BERY,ATR
1409,BERY,SEE
1410,BERY,BMS
1411,BERY,TG
1412,BERY,MMM
1413,BERY,DWDP
1414,BERY,SPY
1415,BF.A,DEO
1416,BF.A,WVVI
1417,BF.A,STZ
1418,BF.A,ROX
1419,BF.A,SPY
1420,BFAM,ADUS
1421,BFAM,CRCM
1422,BFAM,SPY
1423,BFS,CPT
1424,BFS,ADC
1425,BFS,SRC
1426,BFS,ARR
1427,BFS,SPY
1428,BG,ADM
1429,BG,CZZ
1430,BG,SEB
1431,BG,AGRO
1432,BG,MOS
1433,BG,INGR
1434,BG,SPY
1435,BGCP,NDAQ
1436,BGCP,HF
1437,BGCP,INTL
1438,BGCP,ICE
1439,BGCP,SPY
1440,BGG,BC
1441,BGG,CMI
1442,BGG,DE
1443,BGG,GE
1444,BGG,HD
1445,BGG,TTC
1446,BGG,GNRC
1447,BGG,SPY
1448,BGNE,OMER
1449,BGNE,XLV
1450,BGNE,SPY
1451,BGS,HAIN
1452,BGS,CPB
1453,BGS,CAG
1454,BGS,GIS
1455,BGS,MKC
1456,BGS,SJM
1457,BGS,THS
1458,BGS,POST
1459,BGS,KHC
1460,BGS,SPY
1461,BHC,XLV
1462,BHC,SPY
1463,BHE,CLS
1464,BHE,FLEX
1465,BHE,SGMA
1466,BHE,KBAL
1467,BHE,PLXS
1468,BHE,SMTX
1469,BHE,IEC
1470,BHE,JBL
1471,BHE,CTS
1472,BHE,SANM
1473,BHE,XLK
1474,BHE,SPY
1475,BHF,SPY
1476,BHGE,SPN
1477,BHGE,NOV
1478,BHGE,SLB
1479,BHGE,HAL
1480,BHGE,NR
1481,BHGE,OII
1482,BHGE,TTI
1483,BHGE,OIS
1484,BHGE,FTK
1485,BHGE,WFT
1486,BHGE,SPY
1487,BHLB,HIFS
1488,BHLB,BRKL
1489,BHLB,PBCT
1490,BHLB,SIFI
1491,BHLB,NBN
1492,BHLB,WEBK
1493,BHLB,UBNK
1494,BHLB,WNEB
1495,BHLB,SPY
1496,BHVN,OMER
1497,BHVN,XLV
1498,BHVN,SPY
1499,BID,RBA
1500,BID,CLCT
1501,BID,LQDT
1502,BID,MOV
1503,BID,JWN
1504,BID,TIF
1505,BID,KAR
1506,BID,SPY
1507,BIG,COST
1508,BIG,FRED
1509,BIG,DLTR
1510,BIG,TGT
1511,BIG,DG
1512,BIG,FIVE
1513,BIG,SPY
1514,BIIB,AMGN
1515,BIIB,CELG
1516,BIIB,GILD
1517,BIIB,SGMO
1518,BIIB,ACOR
1519,BIIB,BIO
1520,BIIB,JNJ
1521,BIIB,PFE
1522,BIIB,SNY
1523,BIIB,ABBV
1524,BIIB,XLV
1525,BIIB,SPY
1526,BIO,HBIO
1527,BIO,A
1528,BIO,BDX
1529,BIO,DHR
1530,BIO,GE
1531,BIO,JNJ
1532,BIO,TMO
1533,BIO,PKI
1534,BIO,XLV
1535,BIO,SPY
1536,BJRI,DAVE
1537,BJRI,CAKE
1538,BJRI,RRGB
1539,BJRI,KONA
1540,BJRI,EAT
1541,BJRI,CMG
1542,BJRI,CHUY
1543,BJRI,BLMN
1544,BJRI,SPY
1545,BK,CM
1546,BK,NTRS
1547,BK,STT
1548,BK,WFC
1549,BK,JPM
1550,BK,C
1551,BK,SPY
1552,BKD,XLV
1553,BKD,SPY
1554,BKE,URBN
1555,BKE,ZUMZ
1556,BKE,ANF
1557,BKE,AEO
1558,BKE,GPS
1559,BKE,JWN
1560,BKE,TLYS
1561,BKE,SPY
1562,BKH,LNT
1563,BKH,AEE
1564,BKH,CMS
1565,BKH,MDU
1566,BKH,AVA
1567,BKH,EXC
1568,BKH,CNP
1569,BKH,NWE
1570,BKH,DUK
1571,BKH,XEL
1572,BKH,XLU
1573,BKH,SPY
1574,BKI,XLK
1575,BKI,SPY
1576,BKNG,EXPE
1577,BKNG,TRIP
1578,BKNG,TZOO
1579,BKNG,CTRP
1580,BKNG,MYYT
1581,BKNG,SPY
1582,BKS,AMZN
1583,BKS,NWSA
1584,BKS,CHGG
1585,BKS,SPY
1586,BKU,CCBG
1587,BKU,CSFL
1588,BKU,COF
1589,BKU,BBT
1590,BKU,STI
1591,BKU,SBCF
1592,BKU,OPHC
1593,BKU,SPY
1594,BL,PRGS
1595,BL,PXLW
1596,BL,XLK
1597,BL,SPY
1598,BLBD,PCAR
1599,BLBD,FSS
1600,BLBD,WNC
1601,BLBD,MLR
1602,BLBD,SPY
1603,BLD,EME
1604,BLD,PWR
1605,BLD,IESC
1606,BLD,SPY
1607,BLDR,HD
1608,BLDR,LOW
1609,BLDR,NX
1610,BLDR,LL
1611,BLDR,BCC
1612,BLDR,DOOR
1613,BLDR,BMCH
1614,BLDR,BXC
1615,BLDR,SPY
1616,BLK,BAC
1617,BLK,AMG
1618,BLK,LM
1619,BLK,AB
1620,BLK,IVZ
1621,BLK,WETF
1622,BLK,SPY
1623,BLKB,MSFT
1624,BLKB,CTXS
1625,BLKB,CRM
1626,BLKB,QADA
1627,BLKB,NTWK
1628,BLKB,PTC
1629,BLKB,ORCL
1630,BLKB,VEEV
1631,BLKB,XLK
1632,BLKB,SPY
1633,BLL,SLGN
1634,BLL,SEE
1635,BLL,BA
1636,BLL,NOC
1637,BLL,PKG
1638,BLL,CCK
1639,BLL,TAP
1640,BLL,WRK
1641,BLL,SPY
1642,BLMN,ARKR
1643,BLMN,BJRI
1644,BLMN,RUTH
1645,BLMN,CBRL
1646,BLMN,EAT
1647,BLMN,BDL
1648,BLMN,DFRG
1649,BLMN,SPY
1650,BLUE,XLV
1651,BLUE,SPY
1652,BMCH,JCTCF
1653,BMCH,BLDR
1654,BMCH,LPX
1655,BMCH,LL
1656,BMCH,BCC
1657,BMCH,BXC
1658,BMCH,SPY
1659,BMI,ITRI
1660,BMI,GTLS
1661,BMI,EMR
1662,BMI,IEX
1663,BMI,ROP
1664,BMI,MWA
1665,BMI,XLK
1666,BMI,SPY
1667,BMRC,UMPQ
1668,BMRC,HTBK
1669,BMRC,WABC
1670,BMRC,SIVB
1671,BMRC,WAL
1672,BMRC,SPY
1673,BMRN,ALXN
1674,BMRN,SGMO
1675,BMRN,FOLD
1676,BMRN,CPRX
1677,BMRN,SNY
1678,BMRN,ESPR
1679,BMRN,RARE
1680,BMRN,XLV
1681,BMRN,SPY
1682,BMS,ATR
1683,BMS,SEE
1684,BMS,AVY
1685,BMS,SON
1686,BMS,MMM
1687,BMS,CCF
1688,BMS,BERY
1689,BMS,SPY
1690,BMTC,CZNC
1691,BMTC,NWFL
1692,BMTC,CCNE
1693,BMTC,FULT
1694,BMTC,PWOD
1695,BMTC,STBA
1696,BMTC,UVSP
1697,BMTC,ASRV
1698,BMTC,FNB
1699,BMTC,TSC
1700,BMTC,SPY
1701,BMY,AMGN
1702,BMY,CELG
1703,BMY,AZN
1704,BMY,NVS
1705,BMY,JNJ
1706,BMY,LLY
1707,BMY,PFE
1708,BMY,SNY
1709,BMY,MRK
1710,BMY,ABBV
1711,BMY,XLV
1712,BMY,SPY
1713,BNFT,ADP
1714,BNFT,PAYX
1715,BNFT,EBIX
1716,BNFT,SAP
1717,BNFT,GWRE
1718,BNFT,ORCL
1719,BNFT,MJCO
1720,BNFT,XLK
1721,BNFT,SPY
1722,BOH,CATY
1723,BOH,CVBF
1724,BOH,HWC
1725,BOH,HBAN
1726,BOH,EWBC
1727,BOH,BMRC
1728,BOH,MTB
1729,BOH,CFR
1730,BOH,CPF
1731,BOH,SPY
1732,BOKF,BANF
1733,BOKF,IBOC
1734,BOKF,HWC
1735,BOKF,SFNC
1736,BOKF,IBKC
1737,BOKF,CFR
1738,BOKF,WFC
1739,BOKF,TCF
1740,BOKF,RF
1741,BOKF,SPY
1742,BOLD,PDLI
1743,BOLD,PIRS
1744,BOLD,XLV
1745,BOLD,SPY
1746,BOMN,SPY
1747,BOOM,STLD
1748,BOOM,HOLX
1749,BOOM,AKS
1750,BOOM,SLB
1751,BOOM,B
1752,BOOM,CRS
1753,BOOM,X
1754,BOOM,WFT
1755,BOOM,BHGE
1756,BOOM,SPY
1757,BOOT,SCVL
1758,BOOT,TLYS
1759,BOOT,SPY
1760,BOX,XLK
1761,BOX,SPY
1762,BPFH,EBTC
1763,BPFH,UNB
1764,BPFH,CNBKA
1765,BPFH,INDB
1766,BPFH,WASH
1767,BPFH,BRKL
1768,BPFH,WBS
1769,BPFH,BHB
1770,BPFH,NBN
1771,BPFH,SAL
1772,BPFH,SPY
1773,BPL,HEP
1774,BPL,DCP
1775,BPL,MPC
1776,BPL,PBA
1777,BPL,MPLX
1778,BPL,GLOP
1779,BPL,ANDX
1780,BPL,SPY
1781,BPMC,ISR
1782,BPMC,NLNK
1783,BPMC,GTXI
1784,BPMC,XLV
1785,BPMC,SPY
1786,BPMP,PAA
1787,BPMP,PPL
1788,BPMP,PSXP
1789,BPMP,PAGP
1790,BPMP,SPY
1791,BPOP,FCBC
1792,BPOP,FITB
1793,BPOP,UVSP
1794,BPOP,MTB
1795,BPOP,STI
1796,BPOP,FBP
1797,BPOP,OFG
1798,BPOP,SPY
1799,BR,SYKE
1800,BR,INOD
1801,BR,PAYX
1802,BR,EXLS
1803,BR,IBM
1804,BR,WNS
1805,BR,MSCI
1806,BR,CLGX
1807,BR,SPY
1808,BRC,TACT
1809,BRC,LABL
1810,BRC,ZBRA
1811,BRC,DHR
1812,BRC,HON
1813,BRC,MMM
1814,BRC,ODC
1815,BRC,SPY
1816,BRK.A,SPY
1817,BRKL,EBTC
1818,BRKL,BPFH
1819,BRKL,CNBKA
1820,BRKL,INDB
1821,BRKL,WASH
1822,BRKL,PBCT
1823,BRKL,WBS
1824,BRKL,NBN
1825,BRKL,BHLB
1826,BRKL,WNEB
1827,BRKL,SPY
1828,BRKR,XLV
1829,BRKR,SPY
1830,BRKS,AMAT
1831,BRKS,CLS
1832,BRKS,AEIS
1833,BRKS,IVAC
1834,BRKS,CVV
1835,BRKS,ASYS
1836,BRKS,MKSI
1837,BRKS,COHU
1838,BRKS,LRCX
1839,BRKS,ENTG
1840,BRKS,XLK
1841,BRKS,SPY
1842,BRO,AJG
1843,BRO,MMC
1844,BRO,AON
1845,BRO,WLTW
1846,BRO,SPY
1847,BRSS,MLI
1848,BRSS,ATI
1849,BRSS,MTRN
1850,BRSS,SPY
1851,BRX,PSA
1852,BRX,WY
1853,BRX,BX
1854,BRX,CUBE
1855,BRX,SPY
1856,BSIG,FII
1857,BSIG,LM
1858,BSIG,BLK
1859,BSIG,SPY
1860,BSM,CRZO
1861,BSM,COG
1862,BSM,SPY
1863,BSX,CNMD
1864,BSX,MMSI
1865,BSX,ANGO
1866,BSX,SYK
1867,BSX,TFX
1868,BSX,EW
1869,BSX,MDT
1870,BSX,XLV
1871,BSX,SPY
1872,BTU,SPY
1873,BURL,FRED
1874,BURL,CTRN
1875,BURL,DDS
1876,BURL,JCP
1877,BURL,TGT
1878,BURL,M
1879,BURL,SPY
1880,BUSE,OSBC
1881,BUSE,WTFC
1882,BUSE,MCBC
1883,BUSE,FMBI
1884,BUSE,SPY
1885,BWA,MGA
1886,BWA,NAV
1887,BWA,CMI
1888,BWA,HON
1889,BWA,MOD
1890,BWA,OSK
1891,BWA,TEN
1892,BWA,DAN
1893,BWA,LEA
1894,BWA,VC
1895,BWA,SPY
1896,BWXT,JEC
1897,BWXT,NOC
1898,BWXT,AOS
1899,BWXT,FLR
1900,BWXT,SPY
1901,BX,GHL
1902,BX,LAZ
1903,BX,EVR
1904,BX,OZM
1905,BX,APO
1906,BX,CG
1907,BX,SPY
1908,BXG,SPY
1909,BXMT,ABR
1910,BXMT,STWD
1911,BXMT,CMCT
1912,BXMT,SPY
1913,BXP,TCO
1914,BXP,VNO
1915,BXP,CBL
1916,BXP,DLR
1917,BXP,SPY
1918,BXS,HWC
1919,BXS,TRMK
1920,BXS,IBKC
1921,BXS,PNFP
1922,BXS,FBMS
1923,BXS,RNST
1924,BXS,WFC
1925,BXS,STI
1926,BXS,FHN
1927,BXS,RF
1928,BXS,SPY
1929,BY,SPY
1930,BYD,MCRI
1931,BYD,PENN
1932,BYD,WYNN
1933,BYD,MGM
1934,BYD,LVS
1935,BYD,SPY
1936,C,BCS
1937,C,MS
1938,C,BAC
1939,C,DB
1940,C,HSBC
1941,C,WFC
1942,C,JPM
1943,C,USB
1944,C,MUFG
1945,C,SPY
1946,CABO,RNET
1947,CABO,GTT
1948,CABO,LBRDK
1949,CABO,SPY
1950,CAC,EBTC
1951,CAC,BPFH
1952,CAC,INDB
1953,CAC,WASH
1954,CAC,FNLC
1955,CAC,WBS
1956,CAC,BHB
1957,CAC,NBN
1958,CAC,SAL
1959,CAC,PNBK
1960,CAC,SPY
1961,CACC,NICK
1962,CACC,CPSS
1963,CACC,ATLC
1964,CACC,SC
1965,CACC,SPY
1966,CACI,CPSI
1967,CACI,EGOV
1968,CACI,ICFI
1969,CACI,KEYW
1970,CACI,LMT
1971,CACI,HRS
1972,CACI,LDOS
1973,CACI,SAIC
1974,CACI,XLK
1975,CACI,SPY
1976,CADE,SPY
1977,CAG,LANC
1978,CAG,HAIN
1979,CAG,GIS
1980,CAG,SJM
1981,CAG,THS
1982,CAG,MDLZ
1983,CAG,DF
1984,CAG,PEP
1985,CAG,SPY
1986,CAH,XLV
1987,CAH,SPY
1988,CAKE,RRGB
1989,CAKE,EAT
1990,CAKE,CMG
1991,CAKE,ARCO
1992,CAKE,SPY
1993,CAL,SCVL
1994,CAL,SHOO
1995,CAL,RCKY
1996,CAL,SKX
1997,CAL,GCO
1998,CAL,WWW
1999,CAL,FL
2000,CAL,SPY
2001,CALM,COST
2002,CALM,SAFM
2003,CALM,FDP
2004,CALM,SYY
2005,CALM,WMT
2006,CALM,IBA
2007,CALM,PPC
2008,CALM,SPY
2009,CAMP,SWIR
2010,CAMP,CMTL
2011,CAMP,PCTI
2012,CAMP,CRNT
2013,CAMP,MSI
2014,CAMP,UBNT
2015,CAMP,AVNW
2016,CAMP,INSG
2017,CAMP,XLK
2018,CAMP,SPY
2019,CAPL,CLNE
2020,CAPL,FGP
2021,CAPL,GLP
2022,CAPL,SRLP
2023,CAPL,SUN
2024,CAPL,SPY
2025,CAR,UHAL
2026,CAR,F
2027,CAR,PAG
2028,CAR,HTZ
2029,CAR,SPY
2030,CARA,DRRX
2031,CARA,ACOR
2032,CARA,CPIX
2033,CARA,JNJ
2034,CARA,PFE
2035,CARA,ACRX
2036,CARA,TRVN
2037,CARA,REPH
2038,CARA,FLXN
2039,CARA,XLV
2040,CARA,SPY
2041,CARB,MSFT
2042,CARB,AAPL
2043,CARB,SYMC
2044,CARB,JCOM
2045,CARB,EQIX
2046,CARB,GOOGL
2047,CARB,INAP
2048,CARB,XLK
2049,CARB,SPY
2050,CARG,NEWT
2051,CARG,ITT
2052,CARG,XLK
2053,CARG,SPY
2054,CARO,CZFC
2055,CARO,NFBK
2056,CARO,SPY
2057,CARS,RENN
2058,CARS,SPY
2059,CASA,NOK
2060,CASA,MXL
2061,CASA,RESN
2062,CASA,XLK
2063,CASA,SPY
2064,CASH,SMBC
2065,CASH,HMNF
2066,CASH,GFED
2067,CASH,LARK
2068,CASH,COF
2069,CASH,SPY
2070,CASS,EEFT
2071,CASS,TSS
2072,CASS,WEX
2073,CASS,NEWT
2074,CASS,SPY
2075,CASY,IMKTA
2076,CASY,KR
2077,CASY,WMK
2078,CASY,MUSA
2079,CASY,TA
2080,CASY,SPY
2081,CAT,ASTE
2082,CAT,CMI
2083,CAT,DE
2084,CAT,GE
2085,CAT,CNHI
2086,CAT,SPY
2087,CATM,EEFT
2088,CATM,FISV
2089,CATM,DBD
2090,CATM,GPN
2091,CATM,FIS
2092,CATM,OCN
2093,CATM,VNET
2094,CATM,WEX
2095,CATM,EVRI
2096,CATM,SPY
2097,CATY,SPY
2098,CB,ACGL
2099,CB,RNR
2100,CB,SPY
2101,CBAY,BMY
2102,CBAY,PFE
2103,CBAY,PTCT
2104,CBAY,XNCR
2105,CBAY,XLV
2106,CBAY,SPY
2107,CBB,ALSK
2108,CBB,CMCSA
2109,CBB,CTL
2110,CBB,TDS
2111,CBB,SPY
2112,CBL,TCO
2113,CBL,BXP
2114,CBL,CONE
2115,CBL,CTT
2116,CBL,SPY
2117,CBLK,XLK
2118,CBLK,SPY
2119,CBM,XLV
2120,CBM,SPY
2121,CBOE,NDAQ
2122,CBOE,MKTX
2123,CBOE,CME
2124,CBOE,ICE
2125,CBOE,SPY
2126,CBPO,NVAX
2127,CBPO,GILD
2128,CBPO,SVA
2129,CBPO,GSK
2130,CBPO,BAX
2131,CBPO,CPHI
2132,CBPO,HEB
2133,CBPO,XLV
2134,CBPO,SPY
2135,CBPX,USG
2136,CBPX,EXP
2137,CBPX,WRK
2138,CBPX,SPY
2139,CBRE,JLL
2140,CBRE,GE
2141,CBRE,CIGI
2142,CBRE,SPY
2143,CBRL,JACK
2144,CBRL,ARKR
2145,CBRL,DENN
2146,CBRL,DRI
2147,CBRL,EAT
2148,CBRL,DIN
2149,CBRL,BLMN
2150,CBRL,SPY
2151,CBS,MSFT
2152,CBS,CMCSA
2153,CBS,TV
2154,CBS,DIS
2155,CBS,VIAB
2156,CBS,NWSA
2157,CBS,FOXA
2158,CBS,GOOGL
2159,CBS,SPY
2160,CBSH,UMBF
2161,CBSH,WTFC
2162,CBSH,GFED
2163,CBSH,GSBC
2164,CBSH,QCRH
2165,CBSH,EFSC
2166,CBSH,HWBK
2167,CBSH,MOFG
2168,CBSH,TCF
2169,CBSH,NBHC
2170,CBSH,SPY
2171,CBT,XOM
2172,CBT,GRA
2173,CBT,GLW
2174,CBT,KOP
2175,CBT,ASPN
2176,CBT,DWDP
2177,CBT,SPY
2178,CBTX,SPY
2179,CBU,BDGE
2180,CBU,FISI
2181,CBU,AROW
2182,CBU,FLIC
2183,CBU,NBTB
2184,CBU,TMP
2185,CBU,EVBN
2186,CBU,CHMG
2187,CBU,SPY
2188,CBZ,FORR
2189,CBZ,PRGX
2190,CBZ,HRB
2191,CBZ,SPY
2192,CC,SCL
2193,CC,SPY
2194,CCF,BMS
2195,CCF,FUL
2196,CCF,PPG
2197,CCF,KWR
2198,CCF,RPM
2199,CCF,SHW
2200,CCF,AZZ
2201,CCF,MMM
2202,CCF,SPY
2203,CCI,RCI
2204,CCI,CHL
2205,CCI,AMT
2206,CCI,TDS
2207,CCI,VOD
2208,CCI,SPY
2209,CCK,SLGN
2210,CCK,ATR
2211,CCK,GEF.B
2212,CCK,BLL
2213,CCK,OI
2214,CCK,BUD
2215,CCK,SPY
2216,CCL,RCL
2217,CCL,CUK
2218,CCL,WYND
2219,CCL,MAR
2220,CCL,NCLH
2221,CCL,SPY
2222,CCMP,INTC
2223,CCMP,COHR
2224,CCMP,CBT
2225,CCMP,PKE
2226,CCMP,ROG
2227,CCMP,MTRN
2228,CCMP,XPER
2229,CCMP,RBCN
2230,CCMP,DWDP
2231,CCMP,AVT
2232,CCMP,XLK
2233,CCMP,SPY
2234,CCO,OUT
2235,CCO,LAMR
2236,CCO,SPY
2237,CCOI,CSCO
2238,CCOI,TEUM
2239,CCOI,SPY
2240,CCR,ARLP
2241,CCR,FELP
2242,CCR,NRP
2243,CCR,SPY
2244,CCS,PHM
2245,CCS,MHO
2246,CCS,LEN
2247,CCS,KBH
2248,CCS,NWHM
2249,CCS,SPY
2250,CCXI,AMGN
2251,CCXI,BIIB
2252,CCXI,GSK
2253,CCXI,BMY
2254,CCXI,JNJ
2255,CCXI,PFE
2256,CCXI,MRK
2257,CCXI,TEVA
2258,CCXI,ABBV
2259,CCXI,FBIO
2260,CCXI,XLV
2261,CCXI,SPY
2262,CDAY,XLK
2263,CDAY,SPY
2264,CDE,K
2265,CDE,HL
2266,CDE,NEM
2267,CDE,AG
2268,CDE,SPY
2269,CDEV,PUMP
2270,CDEV,SPY
2271,CDK,ULTI
2272,CDK,MDSO
2273,CDK,TRU
2274,CDK,XLK
2275,CDK,SPY
2276,CDNA,AGIO
2277,CDNA,TTOO
2278,CDNA,ALQA
2279,CDNA,XLV
2280,CDNA,SPY
2281,CDNS,XLK
2282,CDNS,SPY
2283,CDW,NSIT
2284,CDW,CNXN
2285,CDW,AAPL
2286,CDW,TECD
2287,CDW,PLUS
2288,CDW,PCMI
2289,CDW,SYX
2290,CDW,SNX
2291,CDW,HPQ
2292,CDW,XLK
2293,CDW,SPY
2294,CDXS,BCPC
2295,CDXS,PFE
2296,CDXS,RDS.A
2297,CDXS,MRK
2298,CDXS,XLV
2299,CDXS,SPY
2300,CE,EMN
2301,CE,XOM
2302,CE,GRA
2303,CE,OMN
2304,CE,WLK
2305,CE,DWDP
2306,CE,SPY
2307,CECO,LINC
2308,CECO,APEI
2309,CECO,LOPE
2310,CECO,BPI
2311,CECO,GHC
2312,CECO,ATGE
2313,CECO,SPY
2314,CEIX,SPY
2315,CELG,XLV
2316,CELG,SPY
2317,CENT,PETS
2318,CENT,HD
2319,CENT,SMG
2320,CENT,WMT
2321,CENT,SPY
2322,CENX,KALU
2323,CENX,ACH
2324,CENX,AA
2325,CENX,SPY
2326,CEQP,CHK
2327,CEQP,FGP
2328,CEQP,APU
2329,CEQP,EPD
2330,CEQP,OXY
2331,CEQP,CVX
2332,CEQP,GLP
2333,CEQP,SPH
2334,CEQP,PBF
2335,CEQP,SPY
2336,CERN,MDRX
2337,CERN,OMCL
2338,CERN,CPSI
2339,CERN,HMSY
2340,CERN,STRM
2341,CERN,GE
2342,CERN,MCK
2343,CERN,MMM
2344,CERN,DXC
2345,CERN,XLK
2346,CERN,SPY
2347,CERS,BTX
2348,CERS,HAE
2349,CERS,TLGT
2350,CERS,KOOL
2351,CERS,VICL
2352,CERS,XLV
2353,CERS,SPY
2354,CETV,TV
2355,CETV,DIS
2356,CETV,CBS
2357,CETV,VIAB
2358,CETV,SPY
2359,CEVA,INTC
2360,CEVA,MCHP
2361,CEVA,DSPG
2362,CEVA,NXPI
2363,CEVA,STM
2364,CEVA,ADI
2365,CEVA,XLK
2366,CEVA,SPY
2367,CF,SQM
2368,CF,SMG
2369,CF,CGA
2370,CF,UAN
2371,CF,SPY
2372,CFFN,SMBC
2373,CFFN,HMNF
2374,CFFN,CZWI
2375,CFFN,NBHC
2376,CFFN,SPY
2377,CFG,CATY
2378,CFG,HWC
2379,CFG,STI
2380,CFG,PB
2381,CFG,SPY
2382,CFR,FFIN
2383,CFR,IBOC
2384,CFR,SBSI
2385,CFR,BOKF
2386,CFR,HWC
2387,CFR,TCBI
2388,CFR,PB
2389,CFR,IBTX
2390,CFR,LTXB
2391,CFR,SPY
2392,CFX,LECO
2393,CFX,GTLS
2394,CFX,FLS
2395,CFX,AP
2396,CFX,GRC
2397,CFX,GGG
2398,CFX,IEX
2399,CFX,SPXC
2400,CFX,XYL
2401,CFX,ITT
2402,CFX,SPY
2403,CG,BX
2404,CG,OZM
2405,CG,APO
2406,CG,SPY
2407,CGNX,XLK
2408,CGNX,SPY
2409,CHCO,PFBI
2410,CHCO,HBAN
2411,CHCO,UBSI
2412,CHCO,SMMF
2413,CHCO,BBT
2414,CHCO,PNC
2415,CHCO,WFC
2416,CHCO,STI
2417,CHCO,JPM
2418,CHCO,SPY
2419,CHD,OBCI
2420,CHD,CAW
2421,CHD,CLX
2422,CHD,CL
2423,CHD,ECL
2424,CHD,FMC
2425,CHD,JNJ
2426,CHD,PG
2427,CHD,SPY
2428,CHDN,PENN
2429,CHDN,ISCA
2430,CHDN,SGMS
2431,CHDN,TRK
2432,CHDN,DVD
2433,CHDN,SPY
2434,CHE,AMED
2435,CHE,LHCG
2436,CHE,XLV
2437,CHE,SPY
2438,CHEF,WILC
2439,CHEF,CORE
2440,CHEF,SYY
2441,CHEF,DIT
2442,CHEF,SPTN
2443,CHEF,UNFI
2444,CHEF,SPY
2445,CHFC,MBWM
2446,CHFC,MCBC
2447,CHFC,FITB
2448,CHFC,HBAN
2449,CHFC,MBTF
2450,CHFC,MFNC
2451,CHFC,IBCP
2452,CHFC,SPY
2453,CHGG,AMZN
2454,CHGG,BKS
2455,CHGG,JW.A
2456,CHGG,GOOGL
2457,CHGG,SPY
2458,CHH,WYND
2459,CHH,MAR
2460,CHH,HLT
2461,CHH,SPY
2462,CHK,CRZO
2463,CHK,FCX
2464,CHK,SLB
2465,CHK,DVN
2466,CHK,APC
2467,CHK,APA
2468,CHK,EOG
2469,CHK,MRO
2470,CHK,SPY
2471,CHRS,XLV
2472,CHRS,SPY
2473,CHRW,HUBG
2474,CHRW,EXPD
2475,CHRW,JBHT
2476,CHRW,UPS
2477,CHRW,FDX
2478,CHRW,RLGT
2479,CHRW,SPY
2480,CHS,CATO
2481,CHS,CBK
2482,CHS,ASNA
2483,CHS,FRAN
2484,CHS,LB
2485,CHS,SPY
2486,CHSP,HST
2487,CHSP,AHT
2488,CHSP,DRH
2489,CHSP,RLJ
2490,CHSP,INN
2491,CHSP,HT
2492,CHSP,HPT
2493,CHSP,SPY
2494,CHTR,CMCSA
2495,CHTR,DISH
2496,CHTR,VZ
2497,CHTR,T
2498,CHTR,SPY
2499,CI,HUM
2500,CI,UNH
2501,CI,CNC
2502,CI,ANTM
2503,CI,XLV
2504,CI,SPY
2505,CIEN,CSCO
2506,CIEN,ADTN
2507,CIEN,INFN
2508,CIEN,JNPR
2509,CIEN,CALX
2510,CIEN,XLK
2511,CIEN,SPY
2512,CIM,AGM
2513,CIM,RWT
2514,CIM,NLY
2515,CIM,CHMI
2516,CIM,SPY
2517,CINF,ERIE
2518,CINF,SIGI
2519,CINF,HALL
2520,CINF,AFG
2521,CINF,ORI
